Cycle_Number,Voltage_V,Capacity_mAh,Test_Time_s,Current_A
55,4.18,84.3266,5820,0.02
55,4.1699,84.7613,5850,0.02
55,4.1709,85.196,5880,0.02
55,4.1713,85.6307,5910,0.02
55,4.1822,86.0653,5940,0.02
55,4.1793,86.5,5970,0.02
56,3.0065,0.0,0,0.02
56,3.0172,0.4334,30,0.02
56,3.0512,0.8668,60,0.02
56,3.0883,1.3003,90,0.02
56,3.1346,1.7337,120,0.02
56,3.1592,2.1671,150,0.02
56,3.1552,2.6005,180,0.02
56,3.1641,3.0339,210,0.02
56,3.1754,3.4673,240,0.02
56,3.2009,3.9008,270,0.02
56,3.1949,4.3342,300,0.02
56,3.2326,4.7676,330,0.02
56,3.2485,5.201,360,0.02
56,3.2623,5.6344,390,0.02
56,3.2476,6.0678,420,0.02
56,3.2883,6.5013,450,0.02
56,3.3139,6.9347,480,0.02
56,3.3314,7.3681,510,0.02
56,3.3627,7.8015,540,0.02
56,3.3842,8.2349,570,0.02
56,3.4004,8.6683,600,0.02
56,3.4343,9.1018,630,0.02
56,3.4597,9.5352,660,0.02
56,3.4875,9.9686,690,0.02
56,3.4952,10.402,720,0.02
56,3.5203,10.8354,750,0.02
56,3.5167,11.2688,780,0.02
56,3.5088,11.7023,810,0.02
56,3.539,12.1357,840,0.02
56,3.5126,12.5691,870,0.02
56,3.525,13.0025,900,0.02
56,3.5288,13.4359,930,0.02
56,3.5323,13.8693,960,0.02
56,3.5459,14.3028,990,0.02
56,3.5735,14.7362,1020,0.02
56,3.5742,15.1696,1050,0.02
56,3.5904,15.603,1080,0.02
56,3.6166,16.0364,1110,0.02
56,3.6309,16.4698,1140,0.02
56,3.6752,16.9033,1170,0.02
56,3.6943,17.3367,1200,0.02
56,3.6956,17.7701,1230,0.02
56,3.707,18.2035,1260,0.02
56,3.7141,18.6369,1290,0.02
56,3.7245,19.0704,1320,0.02
56,3.7408,19.5038,1350,0.02
56,3.7527,19.9372,1380,0.02
56,3.7264,20.3706,1410,0.02
56,3.746,20.804,1440,0.02
56,3.736,21.2374,1470,0.02
56,3.7279,21.6709,1500,0.02
56,3.7349,22.1043,1530,0.02
56,3.7624,22.5377,1560,0.02
56,3.75,22.9711,1590,0.02
56,3.7749,23.4045,1620,0.02
56,3.8006,23.8379,1650,0.02
56,3.8018,24.2714,1680,0.02
56,3.8421,24.7048,1710,0.02
56,3.8368,25.1382,1740,0.02
56,3.8652,25.5716,1770,0.02
56,3.8859,26.005,1800,0.02
56,3.8637,26.4384,1830,0.02
56,3.8675,26.8719,1860,0.02
56,3.9029,27.3053,1890,0.02
56,3.8902,27.7387,1920,0.02
56,3.8866,28.1721,1950,0.02
56,3.8695,28.6055,1980,0.02
56,3.8819,29.0389,2010,0.02
56,3.8911,29.4724,2040,0.02
56,3.8706,29.9058,2070,0.02
56,3.8829,30.3392,2100,0.02
56,3.8803,30.7726,2130,0.02
56,3.8963,31.206,2160,0.02
56,3.8889,31.6394,2190,0.02
56,3.9026,32.0729,2220,0.02
56,3.9243,32.5063,2250,0.02
56,3.9388,32.9397,2280,0.02
56,3.9424,33.3731,2310,0.02
56,3.9754,33.8065,2340,0.02
56,3.9697,34.2399,2370,0.02
56,3.9793,34.6734,2400,0.02
56,3.9778,35.1068,2430,0.02
56,3.987,35.5402,2460,0.02
56,4.0086,35.9736,2490,0.02
56,3.9917,36.407,2520,0.02
56,3.9645,36.8405,2550,0.02
56,3.9626,37.2739,2580,0.02
56,3.983,37.7073,2610,0.02
56,3.965,38.1407,2640,0.02
56,3.9623,38.5741,2670,0.02
56,3.9867,39.0075,2700,0.02
56,3.9723,39.441,2730,0.02
56,4.0072,39.8744,2760,0.02
56,3.9892,40.3078,2790,0.02
56,4.0169,40.7412,2820,0.02
56,4.0446,41.1746,2850,0.02
56,4.0336,41.608,2880,0.02
56,4.0375,42.0415,2910,0.02
56,4.0603,42.4749,2940,0.02
56,4.08,42.9083,2970,0.02
56,4.0757,43.3417,3000,0.02
56,4.073,43.7751,3030,0.02
56,4.0598,44.2085,3060,0.02
56,4.0598,44.642,3090,0.02
56,4.0571,45.0754,3120,0.02
56,4.0385,45.5088,3150,0.02
56,4.0546,45.9422,3180,0.02
56,4.0291,46.3756,3210,0.02
56,4.0162,46.809,3240,0.02
56,4.0396,47.2425,3270,0.02
56,4.0542,47.6759,3300,0.02
56,4.0423,48.1093,3330,0.02
56,4.08,48.5427,3360,0.02
56,4.0817,48.9761,3390,0.02
56,4.0925,49.4095,3420,0.02
56,4.0809,49.843,3450,0.02
56,4.0971,50.2764,3480,0.02
56,4.1146,50.7098,3510,0.02
56,4.1291,51.1432,3540,0.02
56,4.1028,51.5766,3570,0.02
56,4.1096,52.0101,3600,0.02
56,4.0957,52.4435,3630,0.02
56,4.0987,52.8769,3660,0.02
56,4.0953,53.3103,3690,0.02
56,4.0788,53.7437,3720,0.02
56,4.0835,54.1771,3750,0.02
56,4.0895,54.6106,3780,0.02
56,4.0694,55.044,3810,0.02
56,4.0771,55.4774,3840,0.02
56,4.1042,55.9108,3870,0.02
56,4.0928,56.3442,3900,0.02
56,4.0894,56.7776,3930,0.02
56,4.1087,57.2111,3960,0.02
56,4.142,57.6445,3990,0.02
56,4.1181,58.0779,4020,0.02
56,4.1339,58.5113,4050,0.02
56,4.1629,58.9447,4080,0.02
56,4.1464,59.3781,4110,0.02
56,4.1419,59.8116,4140,0.02
56,4.1419,60.245,4170,0.02
56,4.1291,60.6784,4200,0.02
56,4.1437,61.1118,4230,0.02
56,4.1368,61.5452,4260,0.02
56,4.0997,61.9786,4290,0.02
56,4.1143,62.4121,4320,0.02
56,4.0986,62.8455,4350,0.02
56,4.1164,63.2789,4380,0.02
56,4.1132,63.7123,4410,0.02
56,4.1342,64.1457,4440,0.02
56,4.1211,64.5791,4470,0.02
56,4.1372,65.0126,4500,0.02
56,4.1323,65.446,4530,0.02
56,4.1634,65.8794,4560,0.02
56,4.1463,66.3128,4590,0.02
56,4.1621,66.7462,4620,0.02
56,4.1898,67.1796,4650,0.02
56,4.1808,67.6131,4680,0.02
56,4.1649,68.0465,4710,0.02
56,4.1597,68.4799,4740,0.02
56,4.1532,68.9133,4770,0.02
56,4.1641,69.3467,4800,0.02
56,4.1368,69.7802,4830,0.02
56,4.1458,70.2136,4860,0.02
56,4.1215,70.647,4890,0.02
56,4.1343,71.0804,4920,0.02
56,4.1213,71.5138,4950,0.02
56,4.1294,71.9472,4980,0.02
56,4.1201,72.3807,5010,0.02
56,4.1317,72.8141,5040,0.02
56,4.1559,73.2475,5070,0.02
56,4.1668,73.6809,5100,0.02
56,4.1771,74.1143,5130,0.02
56,4.1847,74.5477,5160,0.02
56,4.194,74.9812,5190,0.02
56,4.1773,75.4146,5220,0.02
56,4.1976,75.848,5250,0.02
56,4.1899,76.2814,5280,0.02
56,4.1911,76.7148,5310,0.02
56,4.1787,77.1482,5340,0.02
56,4.1786,77.5817,5370,0.02
56,4.1455,78.0151,5400,0.02
56,4.1352,78.4485,5430,0.02
56,4.1558,78.8819,5460,0.02
56,4.1606,79.3153,5490,0.02
56,4.1575,79.7487,5520,0.02
56,4.1601,80.1822,5550,0.02
56,4.1604,80.6156,5580,0.02
56,4.173,81.049,5610,0.02
56,4.1498,81.4824,5640,0.02
56,4.1905,81.9158,5670,0.02
56,4.191,82.3492,5700,0.02
56,4.187,82.7827,5730,0.02
56,4.2,83.2161,5760,0.02
56,4.2,83.6495,5790,0.02
56,4.2,84.0829,5820,0.02
56,4.2,84.5163,5850,0.02
56,4.1835,84.9497,5880,0.02
56,4.1916,85.3832,5910,0.02
56,4.1707,85.8166,5940,0.02
56,4.1736,86.25,5970,0.02
57,3.0,0.0,0,0.02
57,3.0313,0.4322,30,0.02
57,3.0463,0.8643,60,0.02
57,3.0708,1.2965,90,0.02
57,3.0888,1.7286,120,0.02
57,3.1185,2.1608,150,0.02
57,3.1387,2.593,180,0.02
57,3.151,3.0251,210,0.02
57,3.1848,3.4573,240,0.02
57,3.2062,3.8894,270,0.02
57,3.216,4.3216,300,0.02
57,3.2434,4.7538,330,0.02
57,3.2503,5.1859,360,0.02
57,3.275,5.6181,390,0.02
57,3.2902,6.0503,420,0.02
57,3.3143,6.4824,450,0.02
57,3.3281,6.9146,480,0.02
57,3.3475,7.3467,510,0.02
57,3.3685,7.7789,540,0.02
57,3.3781,8.2111,570,0.02
57,3.4028,8.6432,600,0.02
57,3.4121,9.0754,630,0.02
57,3.4288,9.5075,660,0.02
57,3.4363,9.9397,690,0.02
57,3.4648,10.3719,720,0.02
57,3.4753,10.804,750,0.02
57,3.4843,11.2362,780,0.02
57,3.5053,11.6683,810,0.02
57,3.5199,12.1005,840,0.02
57,3.5253,12.5327,870,0.02
57,3.5425,12.9648,900,0.02
57,3.5616,13.397,930,0.02
57,3.5672,13.8291,960,0.02
57,3.5772,14.2613,990,0.02
57,3.5906,14.6935,1020,0.02
57,3.6124,15.1256,1050,0.02
57,3.6134,15.5578,1080,0.02
57,3.6259,15.9899,1110,0.02
57,3.6417,16.4221,1140,0.02
57,3.6475,16.8543,1170,0.02
57,3.666,17.2864,1200,0.02
57,3.6789,17.7186,1230,0.02
57,3.6833,18.1508,1260,0.02
57,3.6885,18.5829,1290,0.02
57,3.7117,19.0151,1320,0.02
57,3.7184,19.4472,1350,0.02
57,3.7204,19.8794,1380,0.02
57,3.7336,20.3116,1410,0.02
57,3.7408,20.7437,1440,0.02
57,3.7445,21.1759,1470,0.02
57,3.7529,21.608,1500,0.02
57,3.7773,22.0402,1530,0.02
57,3.78,22.4724,1560,0.02
57,3.7794,22.9045,1590,0.02
57,3.7872,23.3367,1620,0.02
57,3.7958,23.7688,1650,0.02
57,3.8054,24.201,1680,0.02
57,3.8247,24.6332,1710,0.02
57,3.8182,25.0653,1740,0.02
57,3.8328,25.4975,1770,0.02
57,3.8444,25.9296,1800,0.02
57,3.855,26.3618,1830,0.02
57,3.859,26.794,1860,0.02
57,3.8681,27.2261,1890,0.02
57,3.8717,27.6583,1920,0.02
57,3.8723,28.0905,1950,0.02
57,3.8789,28.5226,1980,0.02
57,3.8843,28.9548,2010,0.02
57,3.8874,29.3869,2040,0.02
57,3.903,29.8191,2070,0.02
57,3.9027,30.2513,2100,0.02
57,3.9063,30.6834,2130,0.02
57,3.92,31.1156,2160,0.02
57,3.9255,31.5477,2190,0.02
57,3.9321,31.9799,2220,0.02
57,3.9362,32.4121,2250,0.02
57,3.933,32.8442,2280,0.02
57,3.9476,33.2764,2310,0.02
57,3.9532,33.7085,2340,0.02
57,3.9608,34.1407,2370,0.02
57,3.9628,34.5729,2400,0.02
57,3.9609,35.005,2430,0.02
57,3.9762,35.4372,2460,0.02
57,3.9759,35.8693,2490,0.02
57,3.9831,36.3015,2520,0.02
57,3.9791,36.7337,2550,0.02
57,3.992,37.1658,2580,0.02
57,3.9868,37.598,2610,0.02
57,3.9951,38.0302,2640,0.02
57,4.0035,38.4623,2670,0.02
57,3.9998,38.8945,2700,0.02
57,3.9997,39.3266,2730,0.02
57,4.0128,39.7588,2760,0.02
57,4.0176,40.191,2790,0.02
57,4.0166,40.6231,2820,0.02
57,4.0184,41.0553,2850,0.02
57,4.0294,41.4874,2880,0.02
57,4.0281,41.9196,2910,0.02
57,4.0276,42.3518,2940,0.02
57,4.0284,42.7839,2970,0.02
57,4.0351,43.2161,3000,0.02
57,4.0393,43.6482,3030,0.02
57,4.0435,44.0804,3060,0.02
57,4.0449,44.5126,3090,0.02
57,4.0531,44.9447,3120,0.02
57,4.0624,45.3769,3150,0.02
57,4.0506,45.809,3180,0.02
57,4.0536,46.2412,3210,0.02
57,4.0576,46.6734,3240,0.02
57,4.0607,47.1055,3270,0.02
57,4.0699,47.5377,3300,0.02
57,4.0704,47.9698,3330,0.02
57,4.0784,48.402,3360,0.02
57,4.0747,48.8342,3390,0.02
57,4.0744,49.2663,3420,0.02
57,4.0799,49.6985,3450,0.02
57,4.0867,50.1307,3480,0.02
57,4.0813,50.5628,3510,0.02
57,4.0818,50.995,3540,0.02
57,4.0937,51.4271,3570,0.02
57,4.0903,51.8593,3600,0.02
57,4.1008,52.2915,3630,0.02
57,4.0898,52.7236,3660,0.02
57,4.1053,53.1558,3690,0.02
57,4.1017,53.5879,3720,0.02
57,4.0983,54.0201,3750,0.02
57,4.1026,54.4523,3780,0.02
57,4.1061,54.8844,3810,0.02
57,4.1058,55.3166,3840,0.02
57,4.1048,55.7487,3870,0.02
57,4.1045,56.1809,3900,0.02
57,4.1067,56.6131,3930,0.02
57,4.1095,57.0452,3960,0.02
57,4.1108,57.4774,3990,0.02
57,4.1119,57.9095,4020,0.02
57,4.1146,58.3417,4050,0.02
57,4.117,58.7739,4080,0.02
57,4.1187,59.206,4110,0.02
57,4.1179,59.6382,4140,0.02
57,4.1273,60.0704,4170,0.02
57,4.1318,60.5025,4200,0.02
57,4.1361,60.9347,4230,0.02
57,4.1242,61.3668,4260,0.02
57,4.1352,61.799,4290,0.02
57,4.1284,62.2312,4320,0.02
57,4.1327,62.6633,4350,0.02
57,4.131,63.0955,4380,0.02
57,4.1391,63.5276,4410,0.02
57,4.1377,63.9598,4440,0.02
57,4.1431,64.392,4470,0.02
57,4.1361,64.8241,4500,0.02
57,4.1445,65.2563,4530,0.02
57,4.1453,65.6884,4560,0.02
57,4.1506,66.1206,4590,0.02
57,4.1431,66.5528,4620,0.02
57,4.1414,66.9849,4650,0.02
57,4.1446,67.4171,4680,0.02
57,4.1494,67.8492,4710,0.02
57,4.153,68.2814,4740,0.02
57,4.1575,68.7136,4770,0.02
57,4.1525,69.1457,4800,0.02
57,4.1454,69.5779,4830,0.02
57,4.1516,70.0101,4860,0.02
57,4.1486,70.4422,4890,0.02
57,4.1617,70.8744,4920,0.02
57,4.1642,71.3065,4950,0.02
57,4.1616,71.7387,4980,0.02
57,4.1647,72.1709,5010,0.02
57,4.1616,72.603,5040,0.02
57,4.1554,73.0352,5070,0.02
57,4.1612,73.4673,5100,0.02
57,4.1686,73.8995,5130,0.02
57,4.1696,74.3317,5160,0.02
57,4.1597,74.7638,5190,0.02
57,4.1695,75.196,5220,0.02
57,4.171,75.6281,5250,0.02
57,4.1636,76.0603,5280,0.02
57,4.1667,76.4925,5310,0.02
57,4.1724,76.9246,5340,0.02
57,4.1741,77.3568,5370,0.02
57,4.1654,77.7889,5400,0.02
57,4.1763,78.2211,5430,0.02
57,4.1661,78.6533,5460,0.02
57,4.1727,79.0854,5490,0.02
57,4.1692,79.5176,5520,0.02
57,4.1747,79.9497,5550,0.02
57,4.1716,80.3819,5580,0.02
57,4.1777,80.8141,5610,0.02
57,4.1718,81.2462,5640,0.02
57,4.1803,81.6784,5670,0.02
57,4.166,82.1106,5700,0.02
57,4.1796,82.5427,5730,0.02
57,4.1792,82.9749,5760,0.02
57,4.1811,83.407,5790,0.02
57,4.1808,83.8392,5820,0.02
57,4.1805,84.2714,5850,0.02
57,4.1779,84.7035,5880,0.02
57,4.1767,85.1357,5910,0.02
57,4.184,85.5678,5940,0.02
57,4.1725,86.0,5970,0.02
58,3.0,0.0,0,0.02
58,3.0194,0.4309,30,0.02
58,3.0428,0.8618,60,0.02
58,3.0665,1.2927,90,0.02
58,3.0992,1.7236,120,0.02
58,3.1153,2.1545,150,0.02
58,3.1424,2.5854,180,0.02
58,3.1576,3.0163,210,0.02
58,3.1815,3.4472,240,0.02
58,3.2036,3.8781,270,0.02
58,3.212,4.309,300,0.02
58,3.2334,4.7399,330,0.02
58,3.26,5.1709,360,0.02
58,3.2768,5.6018,390,0.02
58,3.296,6.0327,420,0.02
58,3.3144,6.4636,450,0.02
58,3.3333,6.8945,480,0.02
58,3.3418,7.3254,510,0.02
58,3.3569,7.7563,540,0.02
58,3.3873,8.1872,570,0.02
58,3.3966,8.6181,600,0.02
58,3.4132,9.049,630,0.02
58,3.4316,9.4799,660,0.02
58,3.4396,9.9108,690,0.02
58,3.4651,10.3417,720,0.02
58,3.4697,10.7726,750,0.02
58,3.4944,11.2035,780,0.02
58,3.5017,11.6344,810,0.02
58,3.5153,12.0653,840,0.02
58,3.5287,12.4962,870,0.02
58,3.5487,12.9271,900,0.02
58,3.5501,13.358,930,0.02
58,3.5766,13.7889,960,0.02
58,3.5832,14.2198,990,0.02
58,3.5906,14.6508,1020,0.02
58,3.6123,15.0817,1050,0.02
58,3.6243,15.5126,1080,0.02
58,3.6356,15.9435,1110,0.02
58,3.6344,16.3744,1140,0.02
58,3.6466,16.8053,1170,0.02
58,3.6702,17.2362,1200,0.02
58,3.6798,17.6671,1230,0.02
58,3.6803,18.098,1260,0.02
58,3.6945,18.5289,1290,0.02
58,3.7025,18.9598,1320,0.02
58,3.7184,19.3907,1350,0.02
58,3.7192,19.8216,1380,0.02
58,3.7308,20.2525,1410,0.02
58,3.742,20.6834,1440,0.02
58,3.7467,21.1143,1470,0.02
58,3.7687,21.5452,1500,0.02
58,3.7725,21.9761,1530,0.02
58,3.7767,22.407,1560,0.02
58,3.7939,22.8379,1590,0.02
58,3.7996,23.2688,1620,0.02
58,3.7958,23.6997,1650,0.02
58,3.8099,24.1307,1680,0.02
58,3.8191,24.5616,1710,0.02
58,3.8302,24.9925,1740,0.02
58,3.8303,25.4234,1770,0.02
58,3.8332,25.8543,1800,0.02
58,3.8514,26.2852,1830,0.02
58,3.8521,26.7161,1860,0.02
58,3.8623,27.147,1890,0.02
58,3.8668,27.5779,1920,0.02
58,3.8802,28.0088,1950,0.02
58,3.8792,28.4397,1980,0.02
58,3.8869,28.8706,2010,0.02
58,3.8993,29.3015,2040,0.02
58,3.9058,29.7324,2070,0.02
58,3.905,30.1633,2100,0.02
58,3.908,30.5942,2130,0.02
58,3.9237,31.0251,2160,0.02
58,3.9178,31.456,2190,0.02
58,3.93,31.8869,2220,0.02
58,3.9371,32.3178,2250,0.02
58,3.9432,32.7487,2280,0.02
58,3.942,33.1796,2310,0.02
58,3.9479,33.6106,2340,0.02
58,3.9541,34.0415,2370,0.02
58,3.9632,34.4724,2400,0.02
58,3.9662,34.9033,2430,0.02
58,3.9611,35.3342,2460,0.02
58,3.9782,35.7651,2490,0.02
58,3.9862,36.196,2520,0.02
58,3.9851,36.6269,2550,0.02
58,3.9871,37.0578,2580,0.02
58,3.9863,37.4887,2610,0.02
58,3.9942,37.9196,2640,0.02
58,4.0046,38.3505,2670,0.02
58,3.9966,38.7814,2700,0.02
58,4.0003,39.2123,2730,0.02
58,4.0118,39.6432,2760,0.02
58,4.0076,40.0741,2790,0.02
58,4.0197,40.505,2820,0.02
58,4.0185,40.9359,2850,0.02
58,4.0326,41.3668,2880,0.02
58,4.0321,41.7977,2910,0.02
58,4.0299,42.2286,2940,0.02
58,4.0378,42.6595,2970,0.02
58,4.0421,43.0905,3000,0.02
58,4.0404,43.5214,3030,0.02
58,4.0436,43.9523,3060,0.02
58,4.0417,44.3832,3090,0.02
58,4.0449,44.8141,3120,0.02
58,4.0466,45.245,3150,0.02
58,4.0531,45.6759,3180,0.02
58,4.0527,46.1068,3210,0.02
58,4.0629,46.5377,3240,0.02
58,4.0712,46.9686,3270,0.02
58,4.063,47.3995,3300,0.02
58,4.0763,47.8304,3330,0.02
58,4.0762,48.2613,3360,0.02
58,4.0699,48.6922,3390,0.02
58,4.0797,49.1231,3420,0.02
58,4.0839,49.554,3450,0.02
58,4.0826,49.9849,3480,0.02
58,4.0816,50.4158,3510,0.02
58,4.0824,50.8467,3540,0.02
58,4.0935,51.2776,3570,0.02
58,4.0971,51.7085,3600,0.02
58,4.0882,52.1394,3630,0.02
58,4.0956,52.5704,3660,0.02
58,4.1053,53.0013,3690,0.02
58,4.0982,53.4322,3720,0.02
58,4.1103,53.8631,3750,0.02
58,4.1123,54.294,3780,0.02
58,4.1073,54.7249,3810,0.02
58,4.1031,55.1558,3840,0.02
58,4.1138,55.5867,3870,0.02
58,4.1199,56.0176,3900,0.02
58,4.1137,56.4485,3930,0.02
58,4.1187,56.8794,3960,0.02
58,4.1214,57.3103,3990,0.02
58,4.1203,57.7412,4020,0.02
58,4.1208,58.1721,4050,0.02
58,4.1217,58.603,4080,0.02
58,4.1202,59.0339,4110,0.02
58,4.1237,59.4648,4140,0.02
58,4.1323,59.8957,4170,0.02
58,4.1358,60.3266,4200,0.02
58,4.1296,60.7575,4230,0.02
58,4.1372,61.1884,4260,0.02
58,4.1335,61.6193,4290,0.02
58,4.1335,62.0503,4320,0.02
58,4.1413,62.4812,4350,0.02
58,4.1352,62.9121,4380,0.02
58,4.1448,63.343,4410,0.02
58,4.1347,63.7739,4440,0.02
58,4.1459,64.2048,4470,0.02
58,4.1375,64.6357,4500,0.02
58,4.1405,65.0666,4530,0.02
58,4.1485,65.4975,4560,0.02
58,4.1525,65.9284,4590,0.02
58,4.1447,66.3593,4620,0.02
58,4.1477,66.7902,4650,0.02
58,4.1502,67.2211,4680,0.02
58,4.153,67.652,4710,0.02
58,4.1421,68.0829,4740,0.02
58,4.144,68.5138,4770,0.02
58,4.1443,68.9447,4800,0.02
58,4.1476,69.3756,4830,0.02
58,4.1617,69.8065,4860,0.02
58,4.1547,70.2374,4890,0.02
58,4.1533,70.6683,4920,0.02
58,4.1544,71.0992,4950,0.02
58,4.1525,71.5302,4980,0.02
58,4.1655,71.9611,5010,0.02
58,4.1665,72.392,5040,0.02
58,4.1611,72.8229,5070,0.02
58,4.167,73.2538,5100,0.02
58,4.1643,73.6847,5130,0.02
58,4.1598,74.1156,5160,0.02
58,4.1631,74.5465,5190,0.02
58,4.1577,74.9774,5220,0.02
58,4.1579,75.4083,5250,0.02
58,4.1712,75.8392,5280,0.02
58,4.1597,76.2701,5310,0.02
58,4.1589,76.701,5340,0.02
58,4.1711,77.1319,5370,0.02
58,4.1734,77.5628,5400,0.02
58,4.1627,77.9937,5430,0.02
58,4.1726,78.4246,5460,0.02
58,4.1716,78.8555,5490,0.02
58,4.17,79.2864,5520,0.02
58,4.1753,79.7173,5550,0.02
58,4.1674,80.1482,5580,0.02
58,4.1643,80.5791,5610,0.02
58,4.1799,81.0101,5640,0.02
58,4.166,81.441,5670,0.02
58,4.18,81.8719,5700,0.02
58,4.178,82.3028,5730,0.02
58,4.172,82.7337,5760,0.02
58,4.1786,83.1646,5790,0.02
58,4.1811,83.5955,5820,0.02
58,4.18,84.0264,5850,0.02
58,4.1711,84.4573,5880,0.02
58,4.1706,84.8882,5910,0.02
58,4.17,85.3191,5940,0.02
58,4.1752,85.75,5970,0.02
59,3.0072,0.0,0,0.02
59,3.0513,0.4296,30,0.02
59,3.0502,0.8593,60,0.02
59,3.0965,1.2889,90,0.02
59,3.1259,1.7186,120,0.02
59,3.1596,2.1482,150,0.02
59,3.1703,2.5779,180,0.02
59,3.1825,3.0075,210,0.02
59,3.187,3.4372,240,0.02
59,3.1856,3.8668,270,0.02
59,3.2246,4.2965,300,0.02
59,3.2255,4.7261,330,0.02
59,3.2291,5.1558,360,0.02
59,3.2319,5.5854,390,0.02
59,3.2494,6.0151,420,0.02
59,3.2933,6.4447,450,0.02
59,3.2931,6.8744,480,0.02
59,3.3145,7.304,510,0.02
59,3.3634,7.7337,540,0.02
59,3.3841,8.1633,570,0.02
59,3.4116,8.593,600,0.02
59,3.4188,9.0226,630,0.02
59,3.457,9.4523,660,0.02
59,3.4839,9.8819,690,0.02
59,3.5031,10.3116,720,0.02
59,3.5102,10.7412,750,0.02
59,3.5035,11.1709,780,0.02
59,3.5299,11.6005,810,0.02
59,3.5163,12.0302,840,0.02
59,3.5212,12.4598,870,0.02
59,3.5215,12.8894,900,0.02
59,3.54,13.3191,930,0.02
59,3.5368,13.7487,960,0.02
59,3.5675,14.1784,990,0.02
59,3.5849,14.608,1020,0.02
59,3.5644,15.0377,1050,0.02
59,3.6145,15.4673,1080,0.02
59,3.6038,15.897,1110,0.02
59,3.6422,16.3266,1140,0.02
59,3.6832,16.7563,1170,0.02
59,3.7027,17.1859,1200,0.02
59,3.7061,17.6156,1230,0.02
59,3.7079,18.0452,1260,0.02
59,3.7223,18.4749,1290,0.02
59,3.7494,18.9045,1320,0.02
59,3.7238,19.3342,1350,0.02
59,3.7494,19.7638,1380,0.02
59,3.7254,20.1935,1410,0.02
59,3.7381,20.6231,1440,0.02
59,3.7395,21.0528,1470,0.02
59,3.7163,21.4824,1500,0.02
59,3.7293,21.9121,1530,0.02
59,3.7675,22.3417,1560,0.02
59,3.7484,22.7714,1590,0.02
59,3.7879,23.201,1620,0.02
59,3.7716,23.6307,1650,0.02
59,3.7897,24.0603,1680,0.02
59,3.8032,24.4899,1710,0.02
59,3.831,24.9196,1740,0.02
59,3.8573,25.3492,1770,0.02
59,3.8535,25.7789,1800,0.02
59,3.8917,26.2085,1830,0.02
59,3.877,26.6382,1860,0.02
59,3.898,27.0678,1890,0.02
59,3.8747,27.4975,1920,0.02
59,3.8863,27.9271,1950,0.02
59,3.8873,28.3568,1980,0.02
59,3.878,28.7864,2010,0.02
59,3.8764,29.2161,2040,0.02
59,3.8623,29.6457,2070,0.02
59,3.8749,30.0754,2100,0.02
59,3.8721,30.505,2130,0.02
59,3.8715,30.9347,2160,0.02
59,3.895,31.3643,2190,0.02
59,3.91,31.794,2220,0.02
59,3.9468,32.2236,2250,0.02
59,3.9453,32.6533,2280,0.02
59,3.9669,33.0829,2310,0.02
59,3.9923,33.5126,2340,0.02
59,3.9736,33.9422,2370,0.02
59,3.99,34.3719,2400,0.02
59,3.9871,34.8015,2430,0.02
59,3.9941,35.2312,2460,0.02
59,4.0005,35.6608,2490,0.02
59,3.9912,36.0905,2520,0.02
59,3.9923,36.5201,2550,0.02
59,3.9909,36.9497,2580,0.02
59,3.983,37.3794,2610,0.02
59,3.9579,37.809,2640,0.02
59,3.9522,38.2387,2670,0.02
59,3.9639,38.6683,2700,0.02
59,3.9842,39.098,2730,0.02
59,4.0004,39.5276,2760,0.02
59,3.9907,39.9573,2790,0.02
59,4.0207,40.3869,2820,0.02
59,4.0117,40.8166,2850,0.02
59,4.0398,41.2462,2880,0.02
59,4.037,41.6759,2910,0.02
59,4.0762,42.1055,2940,0.02
59,4.0839,42.5352,2970,0.02
59,4.0499,42.9648,3000,0.02
59,4.0517,43.3945,3030,0.02
59,4.0576,43.8241,3060,0.02
59,4.0718,44.2538,3090,0.02
59,4.0666,44.6834,3120,0.02
59,4.032,45.1131,3150,0.02
59,4.0229,45.5427,3180,0.02
59,4.0176,45.9724,3210,0.02
59,4.0434,46.402,3240,0.02
59,4.0505,46.8317,3270,0.02
59,4.0326,47.2613,3300,0.02
59,4.0625,47.691,3330,0.02
59,4.043,48.1206,3360,0.02
59,4.0636,48.5503,3390,0.02
59,4.104,48.9799,3420,0.02
59,4.1127,49.4095,3450,0.02
59,4.0996,49.8392,3480,0.02
59,4.104,50.2688,3510,0.02
59,4.1209,50.6985,3540,0.02
59,4.1023,51.1281,3570,0.02
59,4.1187,51.5578,3600,0.02
59,4.1284,51.9874,3630,0.02
59,4.1113,52.4171,3660,0.02
59,4.0939,52.8467,3690,0.02
59,4.0911,53.2764,3720,0.02
59,4.0914,53.706,3750,0.02
59,4.0697,54.1357,3780,0.02
59,4.0942,54.5653,3810,0.02
59,4.0757,54.995,3840,0.02
59,4.0932,55.4246,3870,0.02
59,4.0857,55.8543,3900,0.02
59,4.1143,56.2839,3930,0.02
59,4.108,56.7136,3960,0.02
59,4.121,57.1432,3990,0.02
59,4.1219,57.5729,4020,0.02
59,4.1515,58.0025,4050,0.02
59,4.1419,58.4322,4080,0.02
59,4.1516,58.8618,4110,0.02
59,4.1486,59.2915,4140,0.02
59,4.1396,59.7211,4170,0.02
59,4.1541,60.1508,4200,0.02
59,4.1265,60.5804,4230,0.02
59,4.1169,61.0101,4260,0.02
59,4.1216,61.4397,4290,0.02
